SY,GE,VEND,ITEM,VOL_EQ,FLAVOR/SCENT,FORM,PACKAGE,PRODUCT TYPE,SA BRAND,SA MARKET,SA PRIMARY MARKET,SPECIALITY NAME,STORE LOCATION,ADDITIVES,REFILL TYPE,SIZE,TYPE OF FORMULA,USER INFO,BRUSH HEAD SHAPE,COLOR,NUMBER OF TREATMENTS,TREATMENT,TYPE OF DENTAL ACCS,TYPE OF TOOTHPASTE,USAGE
8,1,95821,208,0.375,FRESH CLEAN MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHTN ANTC BRTH FRSH,ADULT & CHILD OVER 2,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,34563,10056,0.35,CLEAN MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,MISSING,MISSING,MISSING,ANTI CAVITY,ADULT & CHILD OVER 2,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,34563,48625,0.4,REGULAR,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,MISSING,MISSING,MISSING,ANTI CAVITY,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,6969,42474,0.2063,ANISE,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,PLANT EXTRACTS,MISSING,MISSING,HOMEOPATHIC,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,6969,38474,0.2063,LEMON,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,NO ADDITIVES,MISSING,MISSING,NATURAL,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,12547,2730,0.4,COOL MINT,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,ANTI CAVITY ANTIPLAQ,ADULT & CHILD OVER 2,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,12547,43468,0.2125,MINT,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,GNGVTS AT CVT ANT PL,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,12547,43425,0.2125,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,GNGVTS AT CVT ANT PL,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,12547,43488,0.2125,MINT,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,TARTAR CONTROL,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,12547,43448,0.2125,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,TARTAR CONTROL,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,12547,43455,0.2625,POWERFUL MINT,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM MONOFLRPHSPHT,MISSING,MISSING,GNGVTS AT CVT ANT PL,ADULT & CHILD OVER 6,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,12547,43475,0.2625,POWERFUL MINT,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM MONOFLRPHSPHT,MISSING,MISSING,TRTR CNR AN CT AN PL,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,2,12547,43475,0.2625,POWERFUL MINT,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,TRTR CNR AN CT AN PL,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,12547,43405,0.2625,REGULAR,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,GNGVTS AT CVT ANT PL,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,81370,9645,0.2625,BANANA BERRY,PASTE,TUBE,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,ANTI CAVITY,KIDS,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,81370,9306,0.2625,BUBBLE GUM,PASTE,STANDING TUBE,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,ANTI CAVITY FLUORIDE,KIDS,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,81370,8062,0.2625,BUBBLE GUM,PASTE,STANDING TUBE,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,ANTI CAVITY,KIDS,MISSING,BLU,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,81370,9529,0.2625,BUBBLE GUM,PASTE,STANDING TUBE,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,ANTI CAVITY,KIDS,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,81370,9311,0.2625,BUBBLE GUM,PASTE,STANDING TUBE,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,ANTI CAVITY FLUORIDE,KIDS,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,81370,9321,0.2625,BERRY BLAST,GEL,STANDING TUBE,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,ANTI CAVITY,KIDS,MISSING,PINK,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,81370,9360,0.2625,BUBBLE GUM,PASTE,STANDING TUBE,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,ANTI CAVITY,KIDS,MISSING,PINK,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,81370,9506,0.2625,STRAWBERRY,PASTE,STANDING TUBE,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,ANTI CAVITY,KIDS,MISSING,PINK,MISSING,MISSING,MISSING,MISSING,MISSING
3,2,81370,9309,0.2625,BUBBLE GUM,PASTE,STANDING TUBE,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,ANTI CAVITY,KIDS,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,44775,0.1875,FRESH MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,ALUMISIL,MISSING,MISSING,ANTI STAIN,ADULT,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,2,49336,61700,0.1875,REGULAR,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,CANKER SORE WHITENNG,ADULT & CHILD OVER 2,MISSING,WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,44705,0.375,FRESH MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,ALUMISIL,MISSING,MISSING,WHITENING ANTI STAIN,ADULT & CHILD OVER 6,MISSING,WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,43900,0.2813,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,MISSING,MISSING,MISSING,TR CN WH AN CV AN PL,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,126,0.3125,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,TR CN WH AN CV AN PL,ADULT,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,43800,0.375,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,TR CN WH AN CV AN PL,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,43150,0.1875,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,BKSODA PEROXIDE FLRD,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT,MISSING,WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,3,49336,125,0.1875,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,44800,0.1875,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI STAIN,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
27,1,4205,9663,0.625,MINT,PASTE,PLASTIC WRAPPED BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,MISSING,MISSING,TWIN PACK,WHITENING,MISSING,MISSING,WHITE AND GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,129,0.0625,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,TRIAL,WHITENING,ADULT,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,149,0.1875,NATURAL MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,ALL NATURAL,MISSING,MISSING,WHTNN AN PL TRT CNTR,ADULT,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,61800,0.375,NATURAL MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,ALL NATURAL,MISSING,MISSING,WHITENING,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,68900,0.2813,NATURAL,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,MISSING,MISSING,MISSING,TR CN WH AN CV AN PL,ADULT & CHILD,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,42900,0.2813,ORIGINAL,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,MISSING,MISSING,MISSING,TR CN WH AN CV AN PL,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,111,0.1875,ORIGINAL,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,TR CN WH AN CV AN PL,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,112,0.3125,ORIGINAL,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,FAMILY,TR CN WH AN CV AN PL,ADULT,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,41270,0.1875,ORIGINAL,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,MISSING,MISSING,MISSING,WHITENING,ADULT,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,41800,0.375,ORIGINAL,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,MISSING,MISSING,MISSING,WHITENING,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,43270,0.2656,ORIGINAL,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,75900,0.2625,PEPPERMINT,PASTE AND GEL,NEAT SQUEEZE DSPNSR,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,PEROXIDE,MISSING,MISSING,WHITENING,ADULT & CHILD OVER 6,MISSING,WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,54900,0.2813,REGULAR,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,MISSING,MISSING,MISSING,SNSTV WHTNNG ANT-CVT,ADULT&CHILD OVER 12,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,163,0.1875,REGULAR,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,SNSTV WHTNNG ANT-CVT,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,51800,0.375,REGULAR,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,SNSTV WHTNNG ANT-CVT,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,53800,0.375,REGULAR,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLRD AND BAKING SODA,MISSING,MISSING,TR CN WH AN CV AN PL,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,67900,0.2813,REGULAR,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,MISSING,MISSING,MISSING,WHTNN CN SR AN TR CN,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,63700,0.375,REGULAR,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHTNN CN SR AN TR CN,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,3501,0.1563,REGULAR,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE & PEROXIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,53000,0.1875,REGULAR,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLRD AND BAKING SODA,MISSING,MISSING,WHITENING BAKING SDA,ADULT,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,53900,0.2813,REGULAR,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLRD AND BAKING SODA,MISSING,MISSING,WHITENING BAKING SDA,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,3801,0.1625,REGULAR,GEL,STANDING TUBE,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,PEROXIDE,MISSING,MISSING,WHITENING,ADULT & CHILD OVER 6,MISSING,CLEAR,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,81371,15395,0.1875,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHTN ANT STN ENM PRT,ADULT & CHILD OVER 2,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,54700,0.2813,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,TOOTH&GUM RESTORATIN,ADULT,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,54710,0.2813,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,TOOTH&GUM RESTORATIN,ADULT,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,53700,0.2813,ORIGINAL,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE & PEROXIDE,MISSING,MISSING,TOOTH&GUM RESTORATIN,ADULT,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,2,49336,125,0.1875,FRESH MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE PERXD CTRXN,MISSING,MISSING,WHTNN TRT CTR AN CVT,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,4,49336,44700,0.1875,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI STAIN,ADULT & CHILD OVER 2,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,62245,0.2813,ALOE VERA,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHTNNG AT CVT ANT PL,ADULT & CHILD,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,62225,0.2813,MISSING,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHTNNG AT CVT ANT PL,ADULT & CHILD,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,62215,0.2813,RASPBERRY MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHTNNG AT CVT ANT PL,ADULT & CHILD,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
3,1,416,67131,0.4875,FRESH MINT,PASTE,BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,TWIN PACK,WHITENING ANTI CAVTY,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
27,1,4200,16451,0.4875,FRESH MINT,PASTE,BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,TWIN PACK,WHITENING ANTI CAVTY,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,2,49336,43600,0.1625,FRESH MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE & PEROXIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT&CHILD OVER 12,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
27,1,704,99934,0.2438,MINTY FRESH,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,PEROXIDE,MISSING,MISSING,GN AN CV AN PL TR CN,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,43650,0.1625,MINTY FRESH,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE & PEROXIDE,MISSING,MISSING,WHTNN AN PL TRT CNTR,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,46300,0.2438,MINTY FRESH,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,PEROXIDE,MISSING,MISSING,WHTNN AN PL TRT CNTR,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,43400,0.0625,MINTY FRESH,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE & PEROXIDE,MISSING,MISSING,WHITENER,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,43605,0.325,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE & PEROXIDE,MISSING,MISSING,WHTNN AN PL TRT CNTR,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
27,2,704,99959,0.2813,REGULAR,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,PEROXIDE,MISSING,MISSING,WHITENING ANTI STAIN,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,44900,0.2813,REGULAR,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,PEROXIDE,MISSING,MISSING,WHITENING ANTI STAIN,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
27,2,711,38913,0.1625,WINTERGREEN,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE & PEROXIDE,MISSING,MISSING,WHTNN TRT CTR AN CVT,ADULT & CHILD OVER 6,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,43700,0.1625,WINTERGREEN,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE & PEROXIDE,MISSING,MISSING,WHTNN TRT CTR AN CVT,ADULT&CHILD OVER 12,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,43705,0.325,WINTERGREEN,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE & PEROXIDE,MISSING,MISSING,WHTNN TRT CTR AN CVT,ADULT & CHILD OVER 6,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,43750,0.1625,WINTERGREEN,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,PEROXIDE,MISSING,MISSING,WHTNN TRT CTR AN CVT,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,47300,0.1625,WINTERGREEN,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,PEROXIDE,MISSING,MISSING,WHITENING,MISSING,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,49336,76900,0.2625,SPEARMINT,LIQUID GEL,PLASTIC BOTTLE,MISSING,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,MISSING,MISSING,MISSING,WHTN ANTC BRTH FRSH,ADULT & CHILD OVER 6,MISSING,CLEAR,MISSING,MISSING,MISSING,MISSING,MISSING
8,1,56023,20,0.1875,BUBBLE GUM,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,ANTI CAVITY,KIDS,MISSING,BLU,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,28367,83594,0.25,BERRY,PASTE,STANDING TUBE,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,ANTI CAVITY,KIDS,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,28367,83593,0.25,BERRY,PASTE,STANDING TUBE,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE FREE,MISSING,MISSING,REGULAR,KIDS,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,28367,83625,0.2125,MISSING,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,ALOE VERA,MISSING,MISSING,TARTAR CONTRL WHTNNG,MISSING,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,28367,83623,0.2125,MISSING,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,TR CN WH AN CV AN PL,ADULT & CHILD OVER 2,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,28367,83156,0.2125,COOL MINT,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,ALOE VERA,MISSING,MISSING,WHITENING,MISSING,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,28367,83865,0.425,COOL MINT,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,ALOE VERA,MISSING,VALUE PACK,TRIPLE ACTION,ADULT & CHILD OVER 2,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,28367,83864,0.425,COOL MINT,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,ALOE VERA,MISSING,MISSING,WHITENING,ADULT & CHILD OVER 2,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,28367,83624,0.2125,COOL ORANGE MINT,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,ALOE VERA,MISSING,MISSING,SENSITIVE TTH&WHTNNG,ADULT&CHILD OVER 12,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,28367,83155,0.2125,COOL MINT,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,ALOE VERA,MISSING,MISSING,WHITENING,MISSING,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
