"","PANID","WEEK","brand_10158","brand_33200","brand_35000","brand_37000","brand_53100","brand_77326","Combined.Pre.Tax.Income.of.HH","MALE_SMOKE","FEM_SMOKE","LOYALTY.10158","LOYALTY.33200","LOYALTY.35000","LOYALTY.37000","LOYALTY.53100","LOYALTY.77326","LOYALTY.0","AVGRATE.0","DISPLAY.0","PRICEREDUCTION.0","FEATURE.0","AVGRATE.10158","DISPLAY.10158","PRICEREDUCTION.10158","FEATURE.10158","AVGRATE.33200","DISPLAY.33200","PRICEREDUCTION.33200","FEATURE.33200","AVGRATE.35000","DISPLAY.35000","PRICEREDUCTION.35000","FEATURE.35000","AVGRATE.37000","DISPLAY.37000","PRICEREDUCTION.37000","FEATURE.37000","AVGRATE.53100","DISPLAY.53100","PRICEREDUCTION.53100","FEATURE.53100","AVGRATE.77326","DISPLAY.77326","PRICEREDUCTION.77326","FEATURE.77326","choice","choiceLabel"
"11234","3300699","1448",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18.9854489442861,0,1,0,22.49,0,1,0,5.6887082303971,2,1,2,6.82016671026242,2,1,3,8.57307783627168,2,1,4,5.96568456078083,1,1,0,11.1806566131173,0,1,0,4,"37000"
"11235","3300699","1450",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18.5951585884604,2,0,2,21.212,0,1,2,8.73515613940713,2,1,2,7.97735718127644,0,1,4,8.29407268723336,2,1,4,4.67589338432636,2,1,3,13.2800744618965,1,0,0,4,"37000"
"11236","3300699","1453",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17.0529455016726,0,0,0,21.16,0,0,0,8.59150496664426,0,0,0,4.6353689579005,1,1,3,7.62392730130308,2,1,3,7.83890670553936,1,1,2,13.3148717948718,0,1,0,4,"37000"
"11237","3300699","1456",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19.0462565745189,0,0,0,16.76,0,1,3,5.85722414082458,2,1,2,6.5390477790242,2,1,3,8.13167782669924,2,1,2,7.08021825396825,2,1,2,12.2,0,0,0,4,"37000"
"11238","3300699","1461",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19.2403048399308,0,0,0,21.84,0,0,0,7.4763296134424,0,0,0,6.85336734462662,2,1,3,7.77532392062945,2,1,0,7.36753058535667,0,1,0,18.76,1,1,0,4,"37000"
"11239","3300699","1465",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18.7251905004097,0,0,0,21.5,0,0,0,5.86405302401647,2,1,2,7.47301870956393,2,1,3,8.2225112428129,2,1,2,7.61669427191166,0,0,0,13.8153846153846,0,0,0,4,"37000"
"11240","3300699","1468",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.4535241884724,0,0,0,22.36,2,0,0,4.96196026198747,2,1,2,8.90982458914091,1,1,4,7.69038698791448,1,1,3,5.92512540976536,0,1,4,13.8153846153846,0,0,0,4,"37000"
"11241","3300699","1472",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19.95639439519,0,0,0,17.4,0,1,3,11.1899400844742,0,1,0,4.3257855774023,2,1,4,8.98952697686158,2,1,4,4.72291979949875,1,1,3,11.9733333333333,0,0,0,4,"37000"
"11242","3300814","1461",0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,19.2403048399308,0,0,0,21.84,0,0,0,7.4763296134424,0,0,0,6.85336734462662,2,1,3,7.77532392062945,2,1,0,7.36753058535667,0,1,0,18.76,1,1,0,4,"37000"
"11243","3301093","1434",0,0,0,1,0,0,12,1,0,0,0,0,0.75,0.25,0,0,17.4517816524356,0,0,0,22.2285714285714,1,0,0,7.9208339403448,2,0,0,7.33146941246221,2,1,3,8.11689650650587,2,1,3,4.29957744229838,2,1,3,14.8977196044212,1,1,0,4,"37000"
"11244","3301093","1464",0,0,0,0,1,0,12,1,0,0,0,0,0.75,0.25,0,0,18.9992222464414,0,1,0,20.5314285714286,0,1,3,10.4171856414204,2,1,3,7.11245722796557,2,1,3,7.35020990817491,2,1,3,4.86797078674948,1,1,0,11.9733333333333,2,0,0,5,"53100"
"11245","3301093","1465",0,0,0,1,0,0,12,1,0,0,0,0,0.75,0.25,0,0,18.7251905004097,0,0,0,21.5,0,0,0,5.86405302401647,2,1,2,7.47301870956393,2,1,3,8.2225112428129,2,1,2,7.61669427191166,0,0,0,13.8153846153846,0,0,0,4,"37000"
"11246","3301093","1476",0,0,0,1,0,0,12,1,0,0,0,0,0.75,0.25,0,0,18.674869576941,0,0,0,17.56,2,1,2,7.02384993634108,1,1,0,6.96767379753622,2,1,4,8.4041748517822,1,1,3,4.20637566137566,2,1,2,14.1066666666667,0,0,0,4,"37000"
"11247","3301135","1449",0,0,1,0,0,0,9,0,0,0,0,1,0,0,0,0,19.1758296257311,0,1,0,21.76,0,0,0,2.88355555555556,0,0,2,7.9312020763399,2,1,3,8.81468909044704,2,1,4,4.9814641759207,1,1,0,11.2228397859065,0,1,0,3,"35000"
"11248","3301135","1460",0,0,1,0,0,0,9,0,0,0,0,1,0,0,0,0,18.0849830530377,0,1,0,23.26,0,0,0,7.26506083147145,0,1,3,5.85537331122312,2,1,4,6.80075658848346,2,1,3,7.94777597402597,0,1,0,11.9733333333333,0,1,0,3,"35000"
"11249","3301135","1460",0,0,1,0,0,0,9,0,0,0,0,1,0,0,0,0,18.0849830530377,0,1,0,23.26,0,0,0,7.26506083147145,0,1,3,5.85537331122312,2,1,4,6.80075658848346,2,1,3,7.94777597402597,0,1,0,11.9733333333333,0,1,0,3,"35000"
"11250","3301135","1460",0,0,1,0,0,0,9,0,0,0,0,1,0,0,0,0,18.0849830530377,0,1,0,23.26,0,0,0,7.26506083147145,0,1,3,5.85537331122312,2,1,4,6.80075658848346,2,1,3,7.94777597402597,0,1,0,11.9733333333333,0,1,0,3,"35000"
"11251","3301135","1460",0,0,1,0,0,0,9,0,0,0,0,1,0,0,0,0,18.0849830530377,0,1,0,23.26,0,0,0,7.26506083147145,0,1,3,5.85537331122312,2,1,4,6.80075658848346,2,1,3,7.94777597402597,0,1,0,11.9733333333333,0,1,0,3,"35000"
"11252","3301242","1455",0,0,0,1,0,0,11,0,0,0,0,0,1,0,0,0,17.0248152891356,0,0,0,19.704,2,1,2,6.2364819154939,2,1,2,7.71911338051511,1,1,4,8.03439432676346,2,1,4,8.12155341614907,1,1,2,11.1651282051282,2,1,3,4,"37000"
"11253","3301283","1438",0,0,1,0,0,0,10,0,0,0,0,0.4,0.2,0.4,0,0,18.0141630263139,0,0,0,19.96,0,1,4,11.4484432766114,0,0,0,9.7380476733336,0,1,3,7.64330488478649,2,1,2,7.87249900188734,0,1,0,13.0599185573008,0,0,0,3,"35000"
"11254","3301283","1438",0,0,1,0,0,0,10,0,0,0,0,0.4,0.2,0.4,0,0,18.0141630263139,0,0,0,19.96,0,1,4,11.4484432766114,0,0,0,9.7380476733336,0,1,3,7.64330488478649,2,1,2,7.87249900188734,0,1,0,13.0599185573008,0,0,0,3,"35000"
"11255","3301283","1438",0,0,0,1,0,0,10,0,0,0,0,0.4,0.2,0.4,0,0,18.0141630263139,0,0,0,19.96,0,1,4,11.4484432766114,0,0,0,9.7380476733336,0,1,3,7.64330488478649,2,1,2,7.87249900188734,0,1,0,13.0599185573008,0,0,0,4,"37000"
"11256","3301283","1438",0,0,0,1,0,0,10,0,0,0,0,0.4,0.2,0.4,0,0,18.0141630263139,0,0,0,19.96,0,1,4,11.4484432766114,0,0,0,9.7380476733336,0,1,3,7.64330488478649,2,1,2,7.87249900188734,0,1,0,13.0599185573008,0,0,0,4,"37000"
"11257","3301283","1452",0,0,0,0,1,0,10,0,0,0,0,0.4,0.2,0.4,0,0,17.0529455016726,0,1,0,23.16,0,0,0,8.07650022917581,0,1,0,8.5598522725352,2,1,3,6.70588219351094,2,1,3,7.23268170426065,1,1,2,13.0599185573008,0,1,0,5,"53100"
"11258","3301283","1468",0,0,1,0,0,0,10,0,0,0,0,0.4,0.2,0.4,0,0,20.4535241884724,0,0,0,22.36,2,0,0,4.96196026198747,2,1,2,8.90982458914091,1,1,4,7.69038698791448,1,1,3,5.92512540976536,0,1,4,13.8153846153846,0,0,0,3,"35000"
"11259","3301283","1468",0,0,1,0,0,0,10,0,0,0,0,0.4,0.2,0.4,0,0,20.4535241884724,0,0,0,22.36,2,0,0,4.96196026198747,2,1,2,8.90982458914091,1,1,4,7.69038698791448,1,1,3,5.92512540976536,0,1,4,13.8153846153846,0,0,0,3,"35000"
"11260","3301283","1468",0,0,0,0,1,0,10,0,0,0,0,0.4,0.2,0.4,0,0,20.4535241884724,0,0,0,22.36,2,0,0,4.96196026198747,2,1,2,8.90982458914091,1,1,4,7.69038698791448,1,1,3,5.92512540976536,0,1,4,13.8153846153846,0,0,0,5,"53100"
"11261","3301283","1468",0,0,0,0,1,0,10,0,0,0,0,0.4,0.2,0.4,0,0,20.4535241884724,0,0,0,22.36,2,0,0,4.96196026198747,2,1,2,8.90982458914091,1,1,4,7.69038698791448,1,1,3,5.92512540976536,0,1,4,13.8153846153846,0,0,0,5,"53100"
"11262","3301960","1456",0,0,1,0,0,0,9,1,1,0,0,1,0,0,0,0,19.0462565745189,0,0,0,16.76,0,1,3,5.85722414082458,2,1,2,6.5390477790242,2,1,3,8.13167782669924,2,1,2,7.08021825396825,2,1,2,12.2,0,0,0,3,"35000"
"11263","3302083","1441",0,1,0,0,0,0,9,0,0,0,0.5,0,0.5,0,0,0,18.1355112930071,0,0,0,19.5955555555556,0,1,2,7.29724408993957,0,1,2,7.76708573276278,2,1,3,7.99043167412072,0,1,3,6.24073409137699,2,1,0,10.496079115765,1,1,0,2,"33200"
"11264","3302083","1452",0,0,0,1,0,0,9,0,0,0,0.5,0,0.5,0,0,0,17.0529455016726,0,1,0,23.16,0,0,0,8.07650022917581,0,1,0,8.5598522725352,2,1,3,6.70588219351094,2,1,3,7.23268170426065,1,1,2,13.0599185573008,0,1,0,4,"37000"
"11265","3302109","1438",0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,18.0141630263139,0,0,0,19.96,0,1,4,11.4484432766114,0,0,0,9.7380476733336,0,1,3,7.64330488478649,2,1,2,7.87249900188734,0,1,0,13.0599185573008,0,0,0,4,"37000"
"11266","3302141","1468",0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,0,20.4535241884724,0,0,0,22.36,2,0,0,4.96196026198747,2,1,2,8.90982458914091,1,1,4,7.69038698791448,1,1,3,5.92512540976536,0,1,4,13.8153846153846,0,0,0,2,"33200"
"11267","3302224","1449",0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,19.1758296257311,0,1,0,21.76,0,0,0,2.88355555555556,0,0,2,7.9312020763399,2,1,3,8.81468909044704,2,1,4,4.9814641759207,1,1,0,11.2228397859065,0,1,0,3,"35000"
"11268","3302224","1460",0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,18.0849830530377,0,1,0,23.26,0,0,0,7.26506083147145,0,1,3,5.85537331122312,2,1,4,6.80075658848346,2,1,3,7.94777597402597,0,1,0,11.9733333333333,0,1,0,3,"35000"
"11269","3302299","1438",0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,18.0141630263139,0,0,0,19.96,0,1,4,11.4484432766114,0,0,0,9.7380476733336,0,1,3,7.64330488478649,2,1,2,7.87249900188734,0,1,0,13.0599185573008,0,0,0,4,"37000"
"11270","3302307","1443",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18.9518581207825,0,0,2,19.96,0,1,2,6.83672182403783,0,1,3,6.71507361306453,2,1,4,8.47666930442306,2,1,2,6.01641426135672,0,1,0,11.3533061857669,0,1,0,3,"35000"
"11271","3302307","1462",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18.5899524051716,0,0,0,22.3066666666667,0,0,0,7.80513244732871,2,1,3,5.9820413470645,2,1,3,7.70723359012661,2,1,3,7.24440661047028,0,1,0,13.3066666666667,0,0,0,3,"35000"
"11272","3302430","1428",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,16.9973770909717,0,0,0,17.5026666666667,2,1,3,3.14458333333333,1,1,3,7.34423977862647,2,1,3,9.35473165168464,2,1,3,9.33969532011314,1,1,3,19.96,0,0,0,4,"37000"
"11273","3302430","1444",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,19.873829707711,0,0,0,22.2266666666667,0,1,3,10.5839111117571,1,1,2,7.87510267789308,2,1,3,8.02743946265466,0,1,3,6.40950085314306,1,1,0,14.5825641025641,0,0,0,4,"37000"
"11274","3302430","1457",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,18.0849830530377,0,1,0,22.0266666666667,0,0,0,7.70693002749756,0,0,0,8.61230426608238,0,1,3,7.71152937039474,2,1,3,6.1285042558086,1,1,0,9.30666666666667,0,1,2,4,"37000"
"11275","3302430","1464",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,18.9992222464414,0,1,0,20.5314285714286,0,1,3,10.4171856414204,2,1,3,7.11245722796557,2,1,3,7.35020990817491,2,1,3,4.86797078674948,1,1,0,11.9733333333333,2,0,0,4,"37000"
"11276","3302828","1432",0,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,17.2196969932916,0,0,0,23.76,0,0,0,5.97164714185794,0,1,0,6.31053831095448,2,1,2,8.6821108346687,2,1,3,5.02941634412691,2,1,4,15.14,1,1,0,5,"53100"
"11277","3302828","1435",0,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,17.8726664276744,0,0,0,22.76,0,0,0,6.65383749512223,2,1,2,7.27480450796994,2,1,3,8.06835404930552,2,1,3,5.51706741556357,1,1,0,13.469089713433,0,0,0,5,"53100"
"11278","3302828","1457",0,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,18.0849830530377,0,1,0,22.0266666666667,0,0,0,7.70693002749756,0,0,0,8.61230426608238,0,1,3,7.71152937039474,2,1,3,6.1285042558086,1,1,0,9.30666666666667,0,1,2,5,"53100"
"11279","3302828","1459",0,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,18.0849830530377,0,0,0,22.96,0,1,0,7.14179521682814,0,1,0,5.21821486297012,2,1,4,8.08645198070281,2,1,4,5.44599949959127,0,1,4,13.8133333333333,2,1,0,5,"53100"
"11280","3302828","1470",0,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,19.7523109607509,0,1,0,24.128,0,0,0,7.00252194177825,2,1,1,7.81419644362478,2,1,3,8.66285783827015,2,1,2,6.37697109117399,1,1,2,11.1733333333333,0,0,0,5,"53100"
"11281","3303032","1455",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,17.0248152891356,0,0,0,19.704,2,1,2,6.2364819154939,2,1,2,7.71911338051511,1,1,4,8.03439432676346,2,1,4,8.12155341614907,1,1,2,11.1651282051282,2,1,3,3,"35000"
"11282","3303032","1463",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,18.6788412940605,0,0,0,18.7028571428571,0,1,2,9.54685702805102,2,0,0,6.18732807386176,2,1,4,6.80558702885824,2,1,3,6.50602254428341,0,1,4,14.5670284154473,1,1,0,3,"35000"
"11283","3303032","1476",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,18.674869576941,0,0,0,17.56,2,1,2,7.02384993634108,1,1,0,6.96767379753622,2,1,4,8.4041748517822,1,1,3,4.20637566137566,2,1,2,14.1066666666667,0,0,0,3,"35000"
"11284","3303032","1477",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,18.570692282445,0,0,0,22.464,0,1,0,10.4161025190762,1,1,0,5.66154030475656,2,1,4,8.59045402813611,0,1,2,7.94488649807749,2,1,2,14.0000620515804,0,0,0,3,"35000"
"11285","3303032","1477",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,18.570692282445,0,0,0,22.464,0,1,0,10.4161025190762,1,1,0,5.66154030475656,2,1,4,8.59045402813611,0,1,2,7.94488649807749,2,1,2,14.0000620515804,0,0,0,3,"35000"
"11286","3303032","1477",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,18.570692282445,0,0,0,22.464,0,1,0,10.4161025190762,1,1,0,5.66154030475656,2,1,4,8.59045402813611,0,1,2,7.94488649807749,2,1,2,14.0000620515804,0,0,0,3,"35000"
"11287","3303032","1477",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,18.570692282445,0,0,0,22.464,0,1,0,10.4161025190762,1,1,0,5.66154030475656,2,1,4,8.59045402813611,0,1,2,7.94488649807749,2,1,2,14.0000620515804,0,0,0,3,"35000"
"11288","3303123","1461",0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,19.2403048399308,0,0,0,21.84,0,0,0,7.4763296134424,0,0,0,6.85336734462662,2,1,3,7.77532392062945,2,1,0,7.36753058535667,0,1,0,18.76,1,1,0,4,"37000"
"11289","3303123","1473",0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,19.5835664677318,0,1,0,22.2044444444444,0,0,0,5.78375941170738,2,1,0,7.07809078892924,0,1,2,8.25014652822591,2,1,4,6.18796536796537,0,1,0,5.97333333333333,1,1,3,4,"37000"
"11290","3303123","1477",0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,18.570692282445,0,0,0,22.464,0,1,0,10.4161025190762,1,1,0,5.66154030475656,2,1,4,8.59045402813611,0,1,2,7.94488649807749,2,1,2,14.0000620515804,0,0,0,4,"37000"
"11291","3303149","1460",0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,18.0849830530377,0,1,0,23.26,0,0,0,7.26506083147145,0,1,3,5.85537331122312,2,1,4,6.80075658848346,2,1,3,7.94777597402597,0,1,0,11.9733333333333,0,1,0,5,"53100"
"11292","3303388","1432",0,0,0,1,0,0,10,1,0,0,0,0,1,0,0,0,17.2196969932916,0,0,0,23.76,0,0,0,5.97164714185794,0,1,0,6.31053831095448,2,1,2,8.6821108346687,2,1,3,5.02941634412691,2,1,4,15.14,1,1,0,4,"37000"
"11293","3303560","1462",0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,18.5899524051716,0,0,0,22.3066666666667,0,0,0,7.80513244732871,2,1,3,5.9820413470645,2,1,3,7.70723359012661,2,1,3,7.24440661047028,0,1,0,13.3066666666667,0,0,0,3,"35000"
"11294","3303594","1452",0,0,1,0,0,0,12,0,0,0,0,1,0,0,0,0,17.0529455016726,0,1,0,23.16,0,0,0,8.07650022917581,0,1,0,8.5598522725352,2,1,3,6.70588219351094,2,1,3,7.23268170426065,1,1,2,13.0599185573008,0,1,0,3,"35000"
"11295","3303628","1444",0,0,0,0,1,0,11,0,0,0,0.25,0.375,0,0.25,0,0.125,19.873829707711,0,0,0,22.2266666666667,0,1,3,10.5839111117571,1,1,2,7.87510267789308,2,1,3,8.02743946265466,0,1,3,6.40950085314306,1,1,0,14.5825641025641,0,0,0,5,"53100"
"11296","3303628","1447",0,0,0,0,0,0,11,0,0,0,0.25,0.375,0,0.25,0,0.125,18.4091139843322,0,1,4,19.9511111111111,0,1,2,9.42731343843612,0,1,0,7.61656965864275,2,1,3,6.14346360747189,2,1,3,5.40251461769866,0,1,3,5.91304347826087,0,1,0,0,"0"
"11297","3303628","1451",0,0,0,0,1,0,11,0,0,0,0.25,0.375,0,0.25,0,0.125,17.1012636211484,0,1,0,22.6866666666667,0,0,0,5.49701726630498,0,1,2,5.26522737164039,2,1,3,7.81629421489067,2,1,4,7.07624084249084,0,1,0,10.4747840873495,1,1,2,5,"53100"
"11298","3303628","1465",0,0,1,0,0,0,11,0,0,0,0.25,0.375,0,0.25,0,0.125,18.7251905004097,0,0,0,21.5,0,0,0,5.86405302401647,2,1,2,7.47301870956393,2,1,3,8.2225112428129,2,1,2,7.61669427191166,0,0,0,13.8153846153846,0,0,0,3,"35000"
"11299","3303628","1468",0,0,1,0,0,0,11,0,0,0,0.25,0.375,0,0.25,0,0.125,20.4535241884724,0,0,0,22.36,2,0,0,4.96196026198747,2,1,2,8.90982458914091,1,1,4,7.69038698791448,1,1,3,5.92512540976536,0,1,4,13.8153846153846,0,0,0,3,"35000"
"11300","3303628","1471",0,0,1,0,0,0,11,0,0,0,0.25,0.375,0,0.25,0,0.125,19.8868280444205,0,0,0,20.76,0,0,0,9.18099190440093,2,1,0,8.97298978023719,0,1,2,8.26593513084803,2,1,3,6.5248924258109,0,1,2,14.0095726495727,0,0,0,3,"35000"
"11301","3303628","1476",0,1,0,0,0,0,11,0,0,0,0.25,0.375,0,0.25,0,0.125,18.674869576941,0,0,0,17.56,2,1,2,7.02384993634108,1,1,0,6.96767379753622,2,1,4,8.4041748517822,1,1,3,4.20637566137566,2,1,2,14.1066666666667,0,0,0,2,"33200"
"11302","3303628","1478",0,1,0,0,0,0,11,0,0,0,0.25,0.375,0,0.25,0,0.125,18.570692282445,0,0,0,22.71,0,0,0,6.08493086306295,1,1,0,6.33754982595045,2,1,2,9.06514033547469,0,1,2,6.17384615384615,2,1,2,14.0000620515804,0,0,0,2,"33200"
"11303","3303701","1431",0,0,0,0,0,0,11,0,0,0,0.25,0.375,0.25,0,0,0.125,17.902607178403,0,0,0,21.6266666666667,0,1,4,9.4657964217469,1,1,0,5.64214369384996,2,1,4,7.53280896418598,1,1,2,8.03251807057556,0,1,3,11.0736224101669,0,1,2,0,"0"
"11304","3303701","1433",0,0,1,0,0,0,11,0,0,0,0.25,0.375,0.25,0,0,0.125,17.2196969932916,0,0,0,20.6666666666667,0,1,4,6.69220848595849,0,1,0,6.75389836134713,2,1,2,7.31484608404031,2,1,2,5.48959848012539,2,1,2,15.14,0,0,0,3,"35000"
"11305","3303701","1447",0,1,0,0,0,0,11,0,0,0,0.25,0.375,0.25,0,0,0.125,18.4091139843322,0,1,4,19.9511111111111,0,1,2,9.42731343843612,0,1,0,7.61656965864275,2,1,3,6.14346360747189,2,1,3,5.40251461769866,0,1,3,5.91304347826087,0,1,0,2,"33200"
"11306","3303701","1451",0,0,0,1,0,0,11,0,0,0,0.25,0.375,0.25,0,0,0.125,17.1012636211484,0,1,0,22.6866666666667,0,0,0,5.49701726630498,0,1,2,5.26522737164039,2,1,3,7.81629421489067,2,1,4,7.07624084249084,0,1,0,10.4747840873495,1,1,2,4,"37000"
"11307","3303701","1458",0,0,0,1,0,0,11,0,0,0,0.25,0.375,0.25,0,0,0.125,18.0849830530377,0,0,0,17.678,0,1,2,9.32205916357509,0,0,0,8.04191832198252,2,1,2,8.73623876252906,2,1,2,5.15918153493281,2,1,3,13.9679487179487,2,1,0,4,"37000"
"11308","3303701","1465",0,0,1,0,0,0,11,0,0,0,0.25,0.375,0.25,0,0,0.125,18.7251905004097,0,0,0,21.5,0,0,0,5.86405302401647,2,1,2,7.47301870956393,2,1,3,8.2225112428129,2,1,2,7.61669427191166,0,0,0,13.8153846153846,0,0,0,3,"35000"
"11309","3303701","1467",0,0,1,0,0,0,11,0,0,0,0.25,0.375,0.25,0,0,0.125,20.5830042537228,0,1,2,17.3105882352941,2,1,4,7.66619144190751,0,1,3,5.91538834623749,2,1,4,8.2987773416145,2,1,3,6.3386401212659,2,1,4,13.8153846153846,2,1,0,3,"35000"
"11310","3303701","1474",0,1,0,0,0,0,11,0,0,0,0.25,0.375,0.25,0,0,0.125,18.0855200673571,0,1,0,22.5177777777778,0,0,0,5.89050075557043,2,1,2,7.78610703966341,0,1,2,7.889383601408,2,1,2,7.95351675724638,0,1,0,13.4502564102564,1,1,0,2,"33200"
"11311","3304055","1432",0,0,1,0,0,0,7,0,0,0,0,1,0,0,0,0,17.2196969932916,0,0,0,23.76,0,0,0,5.97164714185794,0,1,0,6.31053831095448,2,1,2,8.6821108346687,2,1,3,5.02941634412691,2,1,4,15.14,1,1,0,3,"35000"
"11312","3304055","1432",0,0,1,0,0,0,7,0,0,0,0,1,0,0,0,0,17.2196969932916,0,0,0,23.76,0,0,0,5.97164714185794,0,1,0,6.31053831095448,2,1,2,8.6821108346687,2,1,3,5.02941634412691,2,1,4,15.14,1,1,0,3,"35000"
"11313","3304055","1432",0,0,1,0,0,0,7,0,0,0,0,1,0,0,0,0,17.2196969932916,0,0,0,23.76,0,0,0,5.97164714185794,0,1,0,6.31053831095448,2,1,2,8.6821108346687,2,1,3,5.02941634412691,2,1,4,15.14,1,1,0,3,"35000"
"11314","3304055","1432",0,0,1,0,0,0,7,0,0,0,0,1,0,0,0,0,17.2196969932916,0,0,0,23.76,0,0,0,5.97164714185794,0,1,0,6.31053831095448,2,1,2,8.6821108346687,2,1,3,5.02941634412691,2,1,4,15.14,1,1,0,3,"35000"
"11315","3304121","1436",0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,17.8726664276744,0,0,0,19.72,1,1,2,9.69844949449185,1,1,0,9.15596172522389,1,1,2,7.95654933780121,2,1,3,6.15074707912411,2,1,4,13.8153846153846,0,0,0,3,"35000"
"11316","3304139","1447",1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,18.4091139843322,0,1,4,19.9511111111111,0,1,2,9.42731343843612,0,1,0,7.61656965864275,2,1,3,6.14346360747189,2,1,3,5.40251461769866,0,1,3,5.91304347826087,0,1,0,1,"10158"
"11317","3304139","1467",1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,20.5830042537228,0,1,2,17.3105882352941,2,1,4,7.66619144190751,0,1,3,5.91538834623749,2,1,4,8.2987773416145,2,1,3,6.3386401212659,2,1,4,13.8153846153846,2,1,0,1,"10158"
"11318","3304543","1432",0,0,1,0,0,0,8,0,0,0,0,0.857142857142857,0.142857142857143,0,0,0,17.2196969932916,0,0,0,23.76,0,0,0,5.97164714185794,0,1,0,6.31053831095448,2,1,2,8.6821108346687,2,1,3,5.02941634412691,2,1,4,15.14,1,1,0,3,"35000"
"11319","3304543","1432",0,0,1,0,0,0,8,0,0,0,0,0.857142857142857,0.142857142857143,0,0,0,17.2196969932916,0,0,0,23.76,0,0,0,5.97164714185794,0,1,0,6.31053831095448,2,1,2,8.6821108346687,2,1,3,5.02941634412691,2,1,4,15.14,1,1,0,3,"35000"
"11320","3304543","1432",0,0,1,0,0,0,8,0,0,0,0,0.857142857142857,0.142857142857143,0,0,0,17.2196969932916,0,0,0,23.76,0,0,0,5.97164714185794,0,1,0,6.31053831095448,2,1,2,8.6821108346687,2,1,3,5.02941634412691,2,1,4,15.14,1,1,0,3,"35000"
"11321","3304543","1432",0,0,1,0,0,0,8,0,0,0,0,0.857142857142857,0.142857142857143,0,0,0,17.2196969932916,0,0,0,23.76,0,0,0,5.97164714185794,0,1,0,6.31053831095448,2,1,2,8.6821108346687,2,1,3,5.02941634412691,2,1,4,15.14,1,1,0,3,"35000"
"11322","3304543","1452",0,0,0,1,0,0,8,0,0,0,0,0.857142857142857,0.142857142857143,0,0,0,17.0529455016726,0,1,0,23.16,0,0,0,8.07650022917581,0,1,0,8.5598522725352,2,1,3,6.70588219351094,2,1,3,7.23268170426065,1,1,2,13.0599185573008,0,1,0,4,"37000"
"11323","3304543","1477",0,0,1,0,0,0,8,0,0,0,0,0.857142857142857,0.142857142857143,0,0,0,18.570692282445,0,0,0,22.464,0,1,0,10.4161025190762,1,1,0,5.66154030475656,2,1,4,8.59045402813611,0,1,2,7.94488649807749,2,1,2,14.0000620515804,0,0,0,3,"35000"
"11324","3304543","1477",0,0,1,0,0,0,8,0,0,0,0,0.857142857142857,0.142857142857143,0,0,0,18.570692282445,0,0,0,22.464,0,1,0,10.4161025190762,1,1,0,5.66154030475656,2,1,4,8.59045402813611,0,1,2,7.94488649807749,2,1,2,14.0000620515804,0,0,0,3,"35000"
